Time,Voltage
0.2141666667,52.34901308
0.215,52.33601637
0.2158333333,52.33126316
0.2166666667,52.32721323
0.2175,52.33498468
0.2183333333,52.33483729
0.2191666667,52.32446217
0.22,52.32406916
0.2208333333,52.3225098
0.2216666667,52.32074873
0.2225,52.34200396
0.2233333333,52.34456607
0.2241666667,52.33683125
0.225,52.33912875
0.2258333333,52.3060323
0.2266666667,52.27874176
0.2275,52.28132897
0.2283333333,52.25128615
0.2291666667,52.24346527
0.23,52.23842577
0.2308333333,52.21051103
0.2316666667,52.20468601
0.2325,52.22093183
0.2333333333,52.25111841
0.2341666667,52.27870518
0.235,52.31106506
0.2358333333,52.32394124
0.2366666667,52.3234445
0.2375,52.32983583
0.2383333333,52.33251737
0.2391666667,52.33374253
0.24,52.33521367
0.2408333333,52.31419622
0.2416666667,52.2897932
0.2425,52.28351473
0.2433333333,52.27612917
0.2441666667,52.30337673
0.245,52.32710295
0.2458333333,52.32244412
0.2466666667,52.31817483
0.2475,52.28760313
0.2483333333,52.27107458
0.2491666667,52.25283608
0.25,52.23260197
0.2508333333,52.22474466
0.2516666667,52.2072261
0.2525,52.20071039
0.2533333333,52.19615445
0.2541666667,52.19207013
0.255,52.189905
0.2558333333,52.18836137
0.2566666667,52.18724807
0.2575,52.18655921
0.2583333333,52.18608124
0.2591666667,52.1966555
0.26,52.19799942
0.2608333333,52.19963374
0.2616666667,52.20156981
0.2625,52.21315757
0.2633333333,52.22622302
0.2641666667,52.23002148
0.265,52.23408601
0.2658333333,52.23707579
0.2666666667,52.22772618
0.2675,52.22739828
0.2683333333,52.22644289
0.2691666667,52.20313819
0.27,52.19962562
0.2708333333,52.1956581
0.2716666667,52.19126027
0.2725,52.18956343
0.2733333333,52.18812597
0.2741666667,52.18704995
0.275,52.18644848
0.2758333333,52.18600349
0.2766666667,52.18570027
0.2775,52.18550746
0.2783333333,52.18537303
0.2791666667,52.16348297
0.28,52.16030907
0.2808333333,52.14580929
0.2816666667,52.14015733
0.2825,52.1586251
0.2833333333,52.15838453
0.2841666667,52.16018099
0.285,52.16304152
0.2858333333,52.16367244
0.2866666667,52.16442785
0.2875,52.15413454
0.2883333333,52.15286212
0.2891666667,52.15131779
0.29,52.12764492
0.2908333333,52.13476069
0.2916666667,52.13217477
0.2925,52.12944005
0.2933333333,52.1514965
0.2941666667,52.16478733
0.295,52.16944627
0.2958333333,52.17516144
0.2966666667,52.17854215
0.2975,52.16960712
0.2983333333,52.1478301
0.2991666667,52.12212563
0.3,52.07046612
0.3008333333,52.06720312
0.3016666667,52.05568498
0.3025,52.03529346
0.3033333333,52.04116879
0.3041666667,52.00474961
0.305,51.99747312
0.3058333333,52.00297022
0.3066666667,52.00841328
0.3075,52.04163666
0.3083333333,52.03704574
0.3091666667,52.05281367
0.31,52.07005658
0.3108333333,52.05231657
0.3116666667,52.06539812
0.3125,52.0780959
0.3133333333,52.06834437
0.3141666667,52.07063405
0.315,52.07138205
0.3158333333,52.05952292
0.3166666667,52.06916272
0.3175,52.06895253
0.3183333333,52.06860545
0.3191666667,52.05900296
0.32,52.04665156
0.3208333333,52.05436571
0.3216666667,52.05233146
0.3225,52.04047839
0.3233333333,52.05049651
0.3241666667,52.03904377
0.325,52.03714552
0.3258333333,52.0584694
0.3266666667,52.04870838
0.3275,52.03918904
0.3283333333,52.03948098
0.3291666667,52.01496834
0.33,52.02104834
0.3308333333,52.01845681
0.3316666667,52.02635336
0.3325,52.01707979
0.3333333333,52.00561285
0.3341666667,52.025578
0.335,52.02546723
0.3358333333,52.05936544
0.3366666667,52.07794438
0.3375,52.08542529
0.3383333333,52.08309073
0.3391666667,52.07558006
0.34,52.0643423
0.3408333333,52.05043044
0.3416666667,52.02396469
0.3425,52.00569106
0.3433333333,51.98641231
0.3441666667,51.99906687
0.345,52.00641003
0.3458333333,52.00651274
0.3466666667,52.00938423
0.3475,51.98905814
0.3483333333,51.9865793
0.3491666667,51.98373167
0.35,51.96916702
0.3508333333,51.94452543
0.3516666667,51.92761773
0.3525,51.91960145
0.3533333333,51.92342066
0.3541666667,51.95310569
0.355,51.98944683
0.3558333333,52.01032474
0.3566666667,52.03363961
0.3575,52.02334445
0.3583333333,52.00638697
0.3591666667,51.99492443
0.36,51.97849369
0.3608333333,51.96118644
0.3616666667,51.94382922
0.3625,51.92562991
0.3633333333,51.92897794
0.3641666667,51.93527672
0.365,51.93405494
0.3658333333,51.94615851
0.3666666667,51.93771288
0.3675,51.93806091
0.3683333333,51.92773319
0.3691666667,51.903301
0.37,51.88748501
0.3708333333,51.85845988
0.3716666667,51.8485637
0.3725,51.84074409
0.3733333333,51.83406681
0.3741666667,51.84148208
0.375,51.86227043
0.3758333333,51.88714562
0.3766666667,51.8947283
0.3775,51.90233491
0.3783333333,51.9298584
0.3791666667,51.93596023
0.38,51.95275051
0.3808333333,51.97085273
0.3816666667,51.94400907
0.3825,51.9342589
0.3833333333,51.93161724
0.3841666667,51.93691217
0.385,51.94679833
0.3858333333,51.95948968
0.3866666667,51.96347145
0.3875,51.95636564
0.3883333333,51.9468324
0.3891666667,51.93412421
0.39,51.94083175
0.3908333333,51.92771262
0.3916666667,51.92498123
0.3925,51.92367509
0.3933333333,51.88852413
0.3941666667,51.87202578
0.395,51.85356071
0.3958333333,51.82174438
0.3966666667,51.81220441
0.3975,51.8036585
0.3983333333,51.79652961
0.3991666667,51.8147275
0.4,51.81508794
0.4008333333,51.82762072
0.4016666667,51.84296231
0.4025,51.84699585
0.4033333333,51.86245413
0.4041666667,51.85653033
0.405,51.83666862
0.4058333333,51.8242933
0.4066666667,51.80794175
0.4075,51.81190052
0.4083333333,51.83016222
0.4091666667,51.83100064
0.41,51.84519477
0.4108333333,51.84995109
0.4116666667,51.85277807
0.4125,51.86678913
0.4133333333,51.85897404
0.4141666667,51.84936304
0.415,51.83797517
0.4158333333,51.82295889
0.4166666667,51.80691387
0.4175,51.78994971
0.4183333333,51.77218892
0.4191666667,51.76493607
0.42,51.76983924
0.4208333333,51.76696632
0.4216666667,51.77712023
0.4225,51.77886083
0.4233333333,51.76924963
0.4241666667,51.76957581
0.425,51.75759804
0.4258333333,51.7545605
0.4266666667,51.76336205
0.4275,51.77337437
0.4283333333,51.77562813
0.4291666667,51.76773779
0.43,51.7683629
0.4308333333,51.76764697
0.4316666667,51.76650681
0.4325,51.76633095
0.4333333333,51.75514068
0.4341666667,51.75335406
0.435,51.7623751
0.4358333333,51.76180998
0.4366666667,51.75186273
0.4375,51.74074969
0.4383333333,51.73766034
0.4391666667,51.74511039
0.44,51.76594577
0.4408333333,51.76954522
0.4416666667,51.7414002
0.4425,51.72997017
0.4433333333,51.7139308
0.4441666667,51.70598588
0.445,51.72272669
0.4458333333,51.72169191
0.4466666667,51.72280064
0.4475,51.74700275
0.4483333333,51.77227076
0.4491666667,51.79039631
0.45,51.81095283
0.4508333333,51.80918856
0.4516666667,51.81446253
0.4525,51.80700056
0.4533333333,51.80643595
0.4541666667,51.80604272
0.455,51.78303989
0.4558333333,51.77961694
0.4566666667,51.77578565
0.4575,51.76056321
0.4583333333,51.76825226
0.4591666667,51.77752873
0.46,51.77777774
0.4608333333,51.79113696
0.4616666667,51.79440621
0.4625,51.79681727
0.4633333333,51.79953721
0.4641666667,51.78983724
0.465,51.76738453
0.4658333333,51.74137985
0.4666666667,51.72217166
0.4675,51.70160515
0.4683333333,51.67040809
0.4691666667,51.64936927
0.47,51.63896893
0.4708333333,51.6191209
0.4716666667,51.64449416
0.4725,51.68739771
0.4733333333,51.67251611
0.4741666667,51.691044
0.475,51.68679397
0.4758333333,51.67580773
0.4766666667,51.68717796
0.4775,51.70842567
0.4783333333,51.72241591
0.4791666667,51.71817422
0.48,51.73350226
0.4808333333,51.72618463
0.4816666667,51.73762301
0.4825,51.74040141
0.4833333333,51.74138701
0.4841666667,51.74355878
0.485,51.73350674
0.4858333333,51.74342179
0.4866666667,51.75461247
0.4875,51.76709157
0.4883333333,51.7391894
0.4891666667,51.71678478
0.49,51.67868082
0.4908333333,51.63335072
0.4916666667,51.6291309
0.4925,51.62750892
0.4933333333,51.62019865
0.4941666667,51.64011978
0.495,51.64168962
0.4958333333,51.63281544
0.4966666667,51.65641783
0.4975,51.63694613
0.4983333333,51.65806849
0.4991666667,51.67257606
0.5,51.66398438
0.5008333333,51.68964699
0.5016666667,51.66145821
0.5025,51.64896994
0.5033333333,51.62502502
0.5041666667,51.60489331
0.505,51.60771261
0.5058333333,51.59091871
0.5066666667,51.60784637
0.5075,51.60826824
0.5083333333,51.59744762
0.5091666667,51.59838032
0.51,51.58612803
0.5108333333,51.57206514
0.5116666667,51.57933907
0.5125,51.56571889
0.5133333333,51.5519033
0.5141666667,51.54902304
0.515,51.54469218
0.5158333333,51.54168836
0.5166666667,51.54022908
0.5175,51.5389728
0.5183333333,51.51635575
0.5191666667,51.5127368
0.52,51.53060934
0.5208333333,51.52941456
0.5216666667,51.5748801
0.5225,51.58375771
0.5233333333,51.56955034
0.5241666667,51.59708402
0.525,51.56755601
0.5258333333,51.57614148
0.5266666667,51.57708307
0.5275,51.5524258
0.5283333333,51.56116434
0.5291666667,51.55902474
0.53,51.54554498
0.5308333333,51.55546201
0.5316666667,51.55464739
0.5325,51.57582205
0.5333333333,51.62374735
0.5341666667,51.6444024
0.535,51.67902454
0.5358333333,51.68286776
0.5366666667,51.65861353
0.5375,51.62794369
0.5383333333,51.58794642
0.5391666667,51.56348623
0.54,51.54989662
0.5408333333,51.53874704
0.5416666667,51.54261856
0.5425,51.53963746
0.5433333333,51.54907187
0.5441666667,51.56144684
0.545,51.5641366
0.5458333333,51.57853647
0.5466666667,51.5718457
0.5475,51.56243125
0.5483333333,51.56218763
0.5491666667,51.54895208
0.55,51.54568157
0.5508333333,51.53238875
0.5516666667,51.51723177
0.5525,51.5018003
0.5533333333,51.49553155
0.5541666667,51.50116623
0.555,51.49887115
0.5558333333,51.4984527
0.5566666667,51.49887001
0.5575,51.47674198
0.5583333333,51.46268067
0.5591666667,51.45757038
0.56,51.44077043
0.5608333333,51.45743164
0.5616666667,51.44578178
0.5625,51.43319769
0.5633333333,51.44301587
0.5641666667,51.43005648
0.565,51.44961001
0.5658333333,51.45195462
0.5666666667,51.45323159
0.5675,51.46744232
0.5683333333,51.46998979
0.5691666667,51.48346624
0.57,51.48778548
0.5708333333,51.49069164
0.5716666667,51.49364905
0.5725,51.49510374
0.5733333333,51.48524921
0.5741666667,51.48447171
0.575,51.48316067
0.5758333333,51.45965451
0.5766666667,51.44509813
0.5775,51.43947333
0.5783333333,51.42233228
0.5791666667,51.43880053
0.58,51.45970088
0.5808333333,51.46259053
0.5816666667,51.47924171
0.5825,51.48501902
0.5833333333,51.48863589
0.5841666667,51.48145666
0.585,51.48177308
0.5858333333,51.48130938
0.5866666667,51.48026273
0.5875,51.46919217
0.5883333333,51.4673949
0.5891666667,51.44360711
0.59,51.4383706
0.5908333333,51.45576752
0.5916666667,51.45410646
0.5925,51.47740637
0.5933333333,51.48298291
0.5941666667,51.48687082
0.595,51.46975144
0.5958333333,51.44685788
0.5966666667,51.41989716
0.5975,51.3885295
0.5983333333,51.39872636
0.5991666667,51.41365043
0.6,51.42365804
0.6008333333,51.45047641
0.6016666667,51.44696927
0.6025,51.4408291
0.6033333333,51.43238211
0.6041666667,51.42979721
0.605,51.43824406
0.6058333333,51.44877477
0.6066666667,51.47291658
0.6075,51.46817649
0.6083333333,51.45065255
0.6091666667,51.4400208
0.61,51.41352141
0.6108333333,51.40571354
0.6116666667,51.41019368
0.6125,51.37323266
0.6133333333,51.35657712
0.6141666667,51.36045764
0.615,51.36425249
0.6158333333,51.38476961
0.6166666667,51.4105971
0.6175,51.41775989
0.6183333333,51.4036038
0.6191666667,51.4171944
0.62,51.40723687
0.6208333333,51.38393358
0.6216666667,51.37022355
0.6225,51.35261343
0.6233333333,51.34481008
0.6241666667,51.36102101
0.625,51.38150636
0.6258333333,51.40743392
0.6266666667,51.43818018
0.6275,51.44920292
0.6283333333,51.46977386
0.6291666667,51.47867957
0.63,51.48446519
0.6308333333,51.47860266
0.6316666667,51.45806392
0.6325,51.43331882
0.6333333333,51.4151122
0.6341666667,51.38424213
0.635,51.37369617
0.6358333333,51.36517864
0.6366666667,51.34714528
0.6375,51.35274573
0.6383333333,51.36065281
0.6391666667,51.38180626
0.64,51.39765783
0.6408333333,51.41497384
0.6416666667,51.41183399
0.6425,51.40522367
0.6433333333,51.4063045
0.6441666667,51.40506602
0.645,51.40409917
0.6458333333,51.38213853
0.6466666667,51.36778625
0.6475,51.34066056
0.6483333333,51.32069791
0.6491666667,51.31192067
0.65,51.30393988
0.6508333333,51.32049407
0.6516666667,51.33136495
0.6525,51.3341427
0.6533333333,51.33845739
0.6541666667,51.31922358
0.655,51.30658909
0.6558333333,51.30265287
0.6566666667,51.29753793
0.6575,51.29443998
0.6583333333,51.2818044
0.6591666667,51.28972605
0.66,51.26681006
0.6608333333,51.26286293
0.6616666667,51.28195701
0.6625,51.26994714
0.6633333333,51.2921953
0.6641666667,51.30728563
0.665,51.31090401
0.6658333333,51.31675499
0.6666666667,51.30936352
0.6675,51.30966036
0.6683333333,51.2985827
0.6691666667,51.29598665
0.67,51.30497567
0.6708333333,51.32610643
0.6716666667,51.31913839
0.6725,51.33334579
0.6733333333,51.32649866
0.6741666667,51.29385469
0.675,51.31204273
0.6758333333,51.30899944
0.6766666667,51.30649955
0.6775,51.31920596
0.6783333333,51.30932928
0.6791666667,51.2875764
0.68,51.29577309
0.6808333333,51.28152554
0.6816666667,51.26665358
0.6825,51.2854646
0.6833333333,51.27309196
0.6841666667,51.26098716
0.685,51.27107767
0.6858333333,51.2472224
0.6866666667,51.23262675
0.6875,51.23947526
0.6883333333,51.23496063
0.6891666667,51.23320895
0.69,51.24419212
0.6908333333,51.23396596
0.6916666667,51.23382386
0.6925,51.25571171
0.6933333333,51.24645736
0.6941666667,51.24824185
0.695,51.23940156
0.6958333333,51.22617154
0.6966666667,51.22327356
0.6975,51.21970667
0.6983333333,51.21689311
0.6991666667,51.20466762
0.7,51.20200963
0.7008333333,51.21038148
0.7016666667,51.20945125
0.7025,51.21013462
0.7033333333,51.22219534
0.7041666667,51.22388303
0.705,51.23684471
0.7058333333,51.24066044
0.7066666667,51.23239831
0.7075,51.22271478
0.7083333333,51.20979622
0.7091666667,51.21628704
0.71,51.21398543
0.7108333333,51.22363839
0.7116666667,51.22561584
0.7125,51.22694852
0.7133333333,51.23970039
0.7141666667,51.24199496
0.715,51.24433484
0.7158333333,51.2359186
0.7166666667,51.22447834
0.7175,51.21107597
0.7183333333,51.2063247
0.7191666667,51.202097
0.72,51.19889967
0.7208333333,51.1971602
0.7216666667,51.19585098
0.7225,51.18405869
0.7233333333,51.18193855
0.7241666667,51.17976403
0.725,51.1774659
0.7258333333,51.18742407
0.7266666667,51.17730771
0.7275,51.17695681
0.7283333333,51.17688408
0.7291666667,51.17537837
0.73,51.18600275
0.7308333333,51.18729503
0.7316666667,51.18878231
0.7325,51.17979716
0.7333333333,51.18981064
0.7341666667,51.19017002
0.735,51.19036826
0.7358333333,51.20277842
0.7366666667,51.19373096
0.7375,51.19423966
0.7383333333,51.19479272
0.7391666667,51.19365191
0.74,51.20454061
0.7408333333,51.19511218
0.7416666667,51.19515781
0.7425,51.19537294
0.7433333333,51.18316328
0.7441666667,51.20325629
0.745,51.20441322
0.7458333333,51.20570468
0.7466666667,51.21982488
0.7475,51.21129183
0.7483333333,51.20137448
0.7491666667,51.20075589
0.75,51.18713174
0.7508333333,51.1836803
0.7516666667,51.18115256
0.7525,51.17835209
0.7533333333,51.17709785
0.7541666667,51.1652575
0.755,51.15208678
0.7558333333,51.13743459
0.7566666667,51.12086841
0.7575,51.11452711
0.7583333333,51.12006144
0.7591666667,51.12847957
0.76,51.12956687
0.7608333333,51.14261541
0.7616666667,51.15673741
0.7625,51.14987424
0.7633333333,51.15277529
0.7641666667,51.14332671
0.765,51.13051089
0.7658333333,51.1386447
0.7666666667,51.13662604
0.7675,51.1465688
0.7683333333,51.14886279
0.7691666667,51.15032252
0.77,51.16317916
0.7708333333,51.16555207
0.7716666667,51.17883625
0.7725,51.17200964
0.7733333333,51.16237114
0.7741666667,51.15101672
0.775,51.1361425
0.7758333333,51.13101862
0.7766666667,51.12653969
0.7775,51.13394297
0.7783333333,51.14452876
0.7791666667,51.15735877
0.78,51.1726615
0.7808333333,51.17819272
0.7816666667,51.18300186
0.7825,51.17576515
0.7833333333,51.17620853
0.7841666667,51.17592508
0.785,51.17491411
0.7858333333,51.17479253
0.7866666667,51.17459025
0.7875,51.16349956
0.7883333333,51.1509689
0.7891666667,51.14756553
0.79,51.11101914
0.7908333333,51.10352194
0.7916666667,51.1076438
0.7925,51.1128407
0.7933333333,51.13488663
0.7941666667,51.1393673
0.795,51.13299923
0.7958333333,51.12497902
0.7966666667,51.12356365
0.7975,51.12130599
0.7983333333,51.11963552
0.7991666667,51.11887217
0.8,51.10730195
0.8008333333,51.10530138
0.8016666667,51.11415364
0.8025,51.10257957
0.8033333333,51.10190494
0.8041666667,51.09051974
0.805,51.06534346
0.8058333333,51.07092402
0.8066666667,51.07739817
0.8075,51.09732367
0.8083333333,51.11279227
0.8091666667,51.12967344
0.81,51.13714134
0.8108333333,51.14282958
0.8116666667,51.14712062
0.8125,51.14961308
0.8133333333,51.12960904
0.8141666667,51.10592039
0.815,51.08913464
0.8158333333,51.05869487
0.8166666667,51.07034999
0.8175,51.0870685
0.8183333333,51.09767334
0.8191666667,51.11414169
0.82,51.12039765
0.8208333333,51.11425895
0.8216666667,51.09484261
0.8225,51.0920856
0.8233333333,51.07714102
0.8241666667,51.07183846
0.825,51.09033787
0.8258333333,51.09008819
0.8266666667,51.08105208
0.8275,51.08236831
0.8283333333,51.0703298
0.8291666667,51.06750717
0.83,51.06557218
0.8308333333,51.06317274
0.8316666667,51.0730503
0.8325,51.07384217
0.8333333333,51.0750236
0.8341666667,51.07671658
0.835,51.07724034
0.8358333333,51.07772579
0.8366666667,51.09989753
0.8375,51.10320909
0.8383333333,51.11781892
0.8391666667,51.10176079
0.84,51.08024126
0.8408333333,51.05517442
0.8416666667,51.0135395
0.8425,51.03362217
0.8433333333,51.04874801
0.8441666667,51.06961567
0.845,51.06672655
0.8458333333,51.02787003
0.8466666667,51.00310175
0.8475,50.97181405
0.8483333333,50.96915512
0.8491666667,50.97166727
0.85,50.96717663
0.8508333333,50.96651415
0.8516666667,50.96613686
0.8525,50.98713252
0.8533333333,51.01176908
0.8541666667,51.01823407
0.855,51.04746224
0.8558333333,51.03429505
0.8566666667,51.01572734
0.8575,51.03715495
0.8583333333,51.02478248
0.8591666667,51.03430925
0.86,51.04784953
0.8608333333,51.03847732
0.8616666667,51.04043373
0.8625,51.03042294
0.8633333333,51.03883343
0.8641666667,51.0497843
0.865,51.0511201
0.8658333333,51.07586255
0.8666666667,51.08115242
0.8675,51.08563358
0.8683333333,51.10146408
0.8691666667,51.08333573
0.87,51.07274763
0.8708333333,51.04912106
0.8716666667,51.01985777
0.8725,51.01078949
0.8733333333,50.99105262
0.8741666667,50.98275713
0.875,50.99924275
0.8758333333,51.01937893
0.8766666667,51.04521126
0.8775,51.07591899
0.8783333333,51.08687274
0.8791666667,51.09651471
0.88,51.10384378
0.8808333333,51.09693303
0.8816666667,51.09837022
0.8825,51.09863529
0.8833333333,51.09789122
0.8841666667,51.0980281
0.885,51.09797923
0.8858333333,51.07609979
0.8866666667,51.05120102
0.8875,51.03362572
0.8883333333,51.01353236
0.8891666667,51.00459416
0.89,50.99793603
0.8908333333,50.99283751
0.8916666667,51.0007811
0.8925,51.00023638
0.8933333333,51.000565
0.8941666667,51.00166893
0.895,51.00179576
0.8958333333,51.00201853
0.8966666667,51.00222617
0.8975,51.00230578
0.8983333333,50.98059293
0.8991666667,50.97753213
0.9,50.99579012
0.9008333333,51.00574502
0.9016666667,51.00933818
0.9025,51.02476762
0.9033333333,51.01800726
0.9041666667,51.03065901
0.905,51.05549056
0.9058333333,51.07077955
0.9066666667,51.07831844
0.9075,51.09602694
0.9083333333,51.09091785
0.9091666667,51.09379475
0.91,51.08511993
0.9108333333,51.05087608
0.9116666667,51.04515582
0.9125,51.01642169
0.9133333333,51.03929337
0.9141666667,51.05942441
0.915,51.05057707
0.9158333333,51.06634212
0.9166666667,51.03752051
0.9175,51.02349139
0.9183333333,51.019622
0.9191666667,51.00206199
0.92,50.99699648
0.9208333333,50.98232578
0.9216666667,50.97699775
0.9225,50.97341714
0.9233333333,50.97004867
0.9241666667,50.96829479
0.925,50.96705152
0.9258333333,50.96614214
0.9266666667,50.96558406
0.9275,50.98698253
0.9283333333,50.98982982
0.9291666667,50.99321377
0.93,50.99716087
0.9308333333,50.97682921
0.9316666667,50.99675769
0.9325,51.01904968
0.9333333333,51.02217666
0.9341666667,51.05044058
0.935,51.03632384
0.9358333333,51.01700587
0.9366666667,51.01626718
0.9375,51.00048527
0.9383333333,50.99536547
0.9391666667,51.0031597
0.94,51.00128721
0.9408333333,50.99051606
0.9416666667,50.98982328
0.9425,50.96613236
0.9433333333,50.96111024
0.9441666667,50.95690941
0.945,50.95220743
0.9458333333,50.96111816
0.9466666667,50.92841929
0.9475,50.94613498
0.9483333333,50.9561532
0.9491666667,50.95544392
0.95,50.99200459
0.9508333333,50.97677167
0.9516666667,50.96883145
0.9525,50.97074396
0.9533333333,50.98949244
0.9541666667,51.00219541
0.955,51.00696169
0.9558333333,51.01213565
0.9566666667,50.99358468
0.9575,50.98146886
